arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"agg-4xtp4","0.2","42",0.19217688555833912,799.2859595558572,500,46.124614,53.561800000000005,57.1447,107.19705999999995,73614.57670399999,123797.5078,139375.933,143832.58948000002,17.692549964936042,18.248,18.45,18.788,0,0,0,"STABLE",0
"agg-4xtp4","0.2","123",0.20489791962081227,816.5977100817498,500,46.246556,53.764100000000006,61.6218,99.2216099999999,70678.16303,131482.9482,140322.81575,144121.65211999998,17.72697324507553,18.276,18.46,18.844,0,0,0,"STABLE",0
"agg-4xtp4","0.2","777",0.1886979567860341,767.8561414842607,500,45.686266,53.0108,58.4023,90.4596999999999,71894.02978,132456.66170000003,140399.18185,143513.52282,17.660627809019836,18.172,18.337,18.676,0,0,0,"STABLE",0
"agg-4xtp4","0.4","42",0.36615453325353076,1522.8791777272918,500,47.640264,54.97050000000001,60.721249999999976,115.90561999999993,77484.068756,131569.9974,145839.94819999998,151994.36033,18.622773268470624,19.524,19.803,20.188,0,0,0,"OVERLOADED",0.0741839325558955
"agg-4xtp4","0.4","123",0.38710806905796435,1542.7758531267823,500,47.376808,55.22250000000002,61.30944999999998,101.3409699999999,74791.593964,138793.14520000003,147331.04825000002,152883.57061,18.759076715420285,19.758,20.004,20.34,0,0,0,"STABLE",0
"agg-4xtp4","0.4","777",0.36176955197489863,1472.1249610610246,500,47.567942,54.454,58.51889999999996,95.97241999999989,75830.78033200001,140973.3002,147471.2635,151677.04076,18.62784574092837,19.495,19.796,20.208,0,0,0,"OVERLOADED",0.13972863780153297
"agg-4xtp4","0.7","42",0.5866949155731408,2440.132210478899,500,50.025228000000006,59.017500000000005,63.192499999999995,102.60380999999983,83735.79374,142753.30340000003,157578.38225,166465.15889999998,20.125699117581135,21.446,21.933,22.702,0,0,0,"STABLE",0
"agg-4xtp4","0.7","123",0.6200039438946875,2470.956277950561,500,49.63265,58.0656,63.076499999999996,103.06015999999993,81196.656126,147680.4764,160081.67964999998,166697.87635,20.366050313373098,21.824,22.33,22.88,0,0,0,"STABLE",0
"agg-4xtp4","0.7","777",0.5878650795135666,2392.1605689693088,500,49.03582,57.98650000000001,62.58265,96.95227999999992,82046.360472,150742.9597,159152.92594999998,166546.32355,20.15531743060994,21.461,21.861,22.417,0,0,0,"OVERLOADED",0.22698209784875317
"agg-4xtp4","1.0","42",0.7682246242584938,3195.13532634749,500,52.231262,60.077400000000004,65.22465,110.43683999999985,90260.981042,155256.5624,169084.02724999996,180553.35337,21.694433916706508,23.475,23.907,24.612,0,0,0,"STABLE",0
